id,creation_date,user_id,latitude,longitude,sample_time,accuracy,user_token,sample_timezone
40302,2016-10-21 17:56:39,12176943568701362661,6324040.961117784,-13705335.662931811,10/21/16 17:27,22.2509994507,4432fdf09eb34a7cb6b24164be30da78e2cbddd8b82031a65a142d13aaaabba6,-420
40301,2016-10-21 17:56:39,12176943568701362661,6324040.961117784,-13705335.662931811,10/21/16 17:26,22.2490005493,4432fdf09eb34a7cb6b24164be30da78e2cbddd8b82031a65a142d13aaaabba6,-420
40300,2016-10-21 17:56:39,12176943568701362661,6324040.961117784,-13705335.662931811,10/21/16 17:25,24.188999176,4432fdf09eb34a7cb6b24164be30da78e2cbddd8b82031a65a142d13aaaabba6,-420
40299,2016-10-21 17:24:28,12176943568701362661,6324040.961117784,-13705335.662931811,10/21/16 17:23,31.9880008698,4432fdf09eb34a7cb6b24164be30da78e2cbddd8b82031a65a142d13aaaabba6,-420
40298,2016-10-21 17:24:28,12176943568701362661,6323020.047098041,-13705328.198959952,10/21/16 17:22,26.0,4432fdf09eb34a7cb6b24164be30da78e2cbddd8b82031a65a142d13aaaabba6,-420
40297,2016-10-21 17:24:28,12176943568701362661,6324040.961117784,-13705335.662931811,10/21/16 17:21,22.2240009308,4432fdf09eb34a7cb6b24164be30da78e2cbddd8b82031a65a142d13aaaabba6,-420
40296,2016-10-21 17:24:28,12176943568701362661,6324030.328287266,-13705326.512469666,10/21/16 17:18,21.908000946,4432fdf09eb34a7cb6b24164be30da78e2cbddd8b82031a65a142d13aaaabba6,-420
40295,2016-10-21 17:24:27,12176943568701362661,6324040.961117784,-13705335.662931811,10/21/16 17:13,22.232000351,4432fdf09eb34a7cb6b24164be30da78e2cbddd8b82031a65a142d13aaaabba6,-420
40294,2016-10-21 17:24:27,12176943568701362661,6324040.961117784,-13705335.662931811,10/21/16 17:07,22.2490005493,4432fdf09eb34a7cb6b24164be30da78e2cbddd8b82031a65a142d13aaaabba6,-420
40293,2016-10-21 17:24:27,12176943568701362661,6324040.961117784,-13705335.662931811,10/21/16 17:03,22.2490005493,4432fdf09eb34a7cb6b24164be30da78e2cbddd8b82031a65a142d13aaaabba6,-420
40292,2016-10-21 17:24:27,12176943568701362661,6324030.328287266,-13705326.512469666,10/21/16 17:02,21.9090003967,4432fdf09eb34a7cb6b24164be30da78e2cbddd8b82031a65a142d13aaaabba6,-420
40291,2016-10-21 17:24:27,12176943568701362661,6324030.328287266,-13705326.512469666,10/21/16 17:01,21.9090003967,4432fdf09eb34a7cb6b24164be30da78e2cbddd8b82031a65a142d13aaaabba6,-420
40290,2016-10-21 17:24:27,12176943568701362661,6324030.328287266,-13705326.512469666,10/21/16 17:00,21.9090003967,4432fdf09eb34a7cb6b24164be30da78e2cbddd8b82031a65a142d13aaaabba6,-420
40289,2016-10-21 17:24:27,12176943568701362661,6324032.615283384,-13705337.210272735,10/21/16 16:57,22.6800003052,4432fdf09eb34a7cb6b24164be30da78e2cbddd8b82031a65a142d13aaaabba6,-420
40288,2016-10-21 17:24:27,12176943568701362661,6324032.615283384,-13705337.210272735,10/21/16 16:55,22.6800003052,4432fdf09eb34a7cb6b24164be30da78e2cbddd8b82031a65a142d13aaaabba6,-420
40287,2016-10-21 17:24:27,12176943568701362661,6324032.615283384,-13705337.210272735,10/21/16 16:52,22.6800003052,4432fdf09eb34a7cb6b24164be30da78e2cbddd8b82031a65a142d13aaaabba6,-420
40286,2016-10-21 17:24:27,12176943568701362661,6324032.615283384,-13705337.210272735,10/21/16 16:37,22.6800003052,4432fdf09eb34a7cb6b24164be30da78e2cbddd8b82031a65a142d13aaaabba6,-420
40285,2016-10-21 17:24:27,12176943568701362661,6324040.961117784,-13705335.662931811,10/21/16 16:36,22.2070007324,4432fdf09eb34a7cb6b24164be30da78e2cbddd8b82031a65a142d13aaaabba6,-420
40284,2016-10-21 17:24:27,12176943568701362661,6324040.961117784,-13705335.662931811,10/21/16 16:30,22.2070007324,4432fdf09eb34a7cb6b24164be30da78e2cbddd8b82031a65a142d13aaaabba6,-420
40283,2016-10-21 17:24:27,12176943568701362661,6323663.290532241,-13705071.813474733,10/21/16 16:26,1100.0,4432fdf09eb34a7cb6b24164be30da78e2cbddd8b82031a65a142d13aaaabba6,-420
